Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7164767762,DJR6774,NY,PAS,11/21/2016,71,4DSD,CHEVR,T,43516,26670,31370,20171102,123,123,123,359289,T303,M,0829A,,R,O,54,Pleasant Plains Ave,,0,408,j6,,YYYYYYY,,,BK,,2014,,0,A-AM,71A-Insp Sticker Expired (NYS),,,
8248023102,DRE7275,NY,PAS,07/27/2016,70,4DSD,MERCU,T,24750,15350,13610,20160531,1,1,1,346183,T105,H,1010A,,NY,O,95,Leonard St,,0,408,j3,,YYYYYYY,,,GY,,2007,,0,36,70A-Reg. Sticker Expired (NYS),,,
4626822411,EBX2450,NC,PAS,11/15/2016,36,CP,FORD,V,0,0,0,0,,0,0,0,,,0415P,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8297020484,B25GVZ,NJ,PAS,8/10/2016,20,SUBN,TOYOT,T,37700,11010,32690,88888888,34,34,34,357736,T103,L,0251P,,NY,F,505,W 211th St,,0,408,d,,Y,0800A,0600P,BLUE,,0,,0,M 77,20A-No Parking (Non-COM),,,
7048659798,49377MH,NY,COM,07/26/2016,14,VAN,FORD,T,28490,15545,22410,20180131,1,1,1,363951,T101,S,0252P,,NY,F,93,Pearl St,,0,408,c,,YYYYYYY,,,WH,,2015,,0,60 1,14-No Standing,,,
4626328313,M85CMS,NJ,PAS,11/3/2016,36,4 DR,FORD,V,0,0,0,0,,0,0,0,,,0903A,,QN,,,WB BEACH CHANNEL DR,@ BEACH 104TH ST,0,1180,B,T,,,,GR,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4627193075,EYG5408,NY,PAS,11/22/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0835A,,BK,,,NB REMSEN AVE @ BAY,VIEW PL,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8470017240,94170JY,NY,COM,11/11/2016,78,VAN,FORD,T,54865,44160,44690,20180930,113,113,113,341263,T803,AA,0334A,,Q,O,12812,Mars Pl,,0,408,k6,,YYYYYYY,0900P,0500A,WH,,1999,,0,C 42,78-Nighttime PKG on Res Street,,,
8293071280,DTS2001,NY,PAS,12/12/2016,70,4DSD,TOYOT,T,22480,67830,22680,20161211,60,60,60,359295,T302,A,1150A,,K,F,3011,Brighton 12th St,,0,408,j3,,YYYYYYY,,,BL,,1999,,0,41 3,70A-Reg. Sticker Expired (NYS),,,
7003110283,GCB5628,NY,PAS,10/28/2016,70,PICK,TOYOT,T,29490,50890,48390,20161016,110,110,110,363950,T401,P,1230P,,Q,O,82-16,Baxter Ave,,0,408,j3,,YYYYYYY,,,WH,,2016,,0,10 4,70A-Reg. Sticker Expired (NYS),,,
5092894829,F40FVR,NJ,PAS,8/6/2016,7,4 DR,HONDA,V,0,0,0,0,,0,0,0,,,1157P,,BX,,,GUN HILL ROAD (W/B),@ EASTCHESTER RD,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
8029399777,84889MA,NY,COM,11/9/2016,69,SWT,FORD,T,17970,24890,10210,20161231,18,18,18,355120,T106,P,0335P,,NY,F,150,E 49th St,,0,408,h1,,YYYYY,0700A,0600P,WH,,2013,,0,96 6,69-Failure to Disp Muni Recpt,,,
8378524371,AT777G,NJ,PAS,11/4/2016,21,TRAC,PETER,T,0,0,0,88888888,40,40,40,352973,T801,B,0135A,,BX,I,W,Walnut Ave,30ft S/of E 138th St,0,408,d1,,Y,1200A,0300A,RED,,0,,0,F 21,21-No Parking (street clean),,,
8166515970,FJE7408,NY,PAS,9/8/2016,46,PICK,GMC,T,5430,10830,10880,20170426,68,68,68,362191,T302,P,0446P,,K,F,8515,4th Ave,,0,408,f1,,,,,BK,,2014,,0,32 3,46A-Double Parking (Non-COM),,,
5092785147,HEZ7416,NY,PAS,07/30/2016,7,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0952A,,MN,,,2ND AVE (S/B) @ 26TH,ST,0,1111,D,T,,,,RD,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
7686775008,55063MB,NY,COM,08/30/2016,19,VAN,WORKH,T,29620,63440,58220,88888888,45,45,45,355086,T202,S,0233P,,BX,F,3655,E Tremont Ave,,0,408,c3,,YYYYYYY,,,BROWN,,2011,,0,D 22,19-No Stand (bus stop),,,
7039164462,HHM2102,NY,PAS,7/10/2016,20,4DSD,AUDI,T,29690,13113,36770,20180704,30,30,30,362195,T103,S,0755A,,NY,F,720,Riverside Dr,,0,408,d,,YYYYYYY,,,BK,,2011,,0,L 77,20A-No Parking (Non-COM),,,
8128019910,DCX4005,NY,PAS,8/4/2016,71,4DSD,TOYOT,T,28860,61320,21620,20161230,47,47,47,363079,T201,K,0230P,,BX,O,686,E 241st St,,0,408,j6,,YYYYYYY,,,WH,,2004,,0,18 2,71A-Insp Sticker Expired (NYS),,,
7367303995,GKA6300,NY,PAS,7/11/2016,16,SUBN,TOYOT,T,34610,11110,11112,20170827,10,10,10,345323,T108,G,0627P,,NY,F,649,W 42nd St,,0,408,k2,,YYYYYYY,,,BL,,2015,,0,10 8,16A-No Std (Com Veh) Non-COM,,,
4628577559,T693189C,NY,OMT,12/16/2016,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0844A,,BK,,,NB SHORE RD @ 83RD S,T,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1415959780,GVK7818,NY,PAS,11/18/2016,21,SDN,LEXUS,S,14780,90530,92430,20161130,61,61,0,538313,KS15,0,0807A,,K,F,333,AVE X,,0,408,D1,,YYYYYYB,0800A,0830A,BLUE,0,2014,-,0,,,,,
4006834720,T638219C,NY,OMT,12/23/2016,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0520P,,BX,,,NB WEBSTER AVE @ CLA,REMONT PKWY,0,1111,C,T,,,,BK,,2014,,0,,BUS LANE VIOLATION,,,
7381098568,HBF6130,NY,PAS,10/31/2016,14,SUBN,NISSA,T,23140,0,0,20180209,103,103,103,363965,T402,Y,1140A,,Q,I,E,148th St,10ft N/of 88th Ave,0,408,c,,YYYYYYY,,,TN,,2001,,0,18 4,14-No Standing,,,
8055557809,XW469G,NJ,PAS,09/27/2016,19,DELV,ISUZU,T,45590,18630,18650,20160088,19,19,19,353192,T103,A,0546A,,NY,F,1556,York Ave,,0,408,c3,,YYYYYYY,,,GREEN,,0,,0,D 77,19-No Stand (bus stop),,,
7493979730,EEC4952,NY,PAS,07/26/2016,70,PICK,DODGE,T,11240,35780,55090,20160228,108,108,108,342990,T401,S,0553P,,Q,O,59-76,54th Ave,,0,408,j3,,YYYYYYY,,,RD,,2003,,0,48-P,70A-Reg. Sticker Expired (NYS),,,
1402471154,DJE6410,99,PAS,10/3/2016,98,SUBN,FORD,P,0,40404,40404,20180922,113,113,113,942333,113,0,0926A,,Q,F,115-14,G R BREWER BLVD,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
8494300052,HAV1859,NY,PAS,12/14/2016,70,4DSD,HONDA,T,28380,77150,10620,20161205,47,47,47,364882,T201,K,0134P,,BX,O,775,E 225th St,,0,408,j3,,YYYYYYY,,,WHITE,,2008,,0,20 2,70A-Reg. Sticker Expired (NYS),,,
7487987206,GNV4812,NY,PAS,09/20/2016,37,4DSD,NISSA,T,24240,18040,51090,20180418,103,103,103,362522,T402,E,0155P,0105P,Q,F,8941,164th St,,0,408,h1,,Y,0900A,0700P,BK,,2011,411-3113,0,15 4,37-Expired Muni Meter,,,
8471052090,ERK5587,NY,PAS,08/28/2016,70,SUBN,CADIL,T,0,0,0,20160811,46,46,46,352973,T801,B,0255A,,BX,I,N,Tenney Pl,30ft W/of University,0,408,j3,,YYYYYYY,,,BK,,2004,,0,K 21,70A-Reg. Sticker Expired (NYS),,,
8083534687,15952MC,NY,COM,8/9/2016,21,VAN,CHEVR,T,19250,10110,10010,88888888,23,23,23,347593,T103,B,1009A,,NY,O,341,E 115th St,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,2011,,0,A 77,21-No Parking (street clean),,,
4623447303,GMV6673,NY,PAS,09/15/2016,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0255P,,BK,,,EB LINDEN BLVD @ VER,MONT ST,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1404868422,HHH5062,NY,PAS,07/25/2016,74,SDN,BUICK,P,52120,26730,26760,20180609,44,44,44,959852,44,0,1140A,,BX,O,1358,MORRIS AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,1997,-,0,,,,,
5094162664,HEB6914,NY,OMS,11/2/2016,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0334P,,BK,,,SB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BL,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
4624383916,N202285C,NY,OMT,09/29/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1214P,,QN,,,SB FRANCIS LEWIS BLV,D @ STATION RD,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7755843725,EWC9586,NY,PAS,12/22/2016,38,4DSD,NISSA,T,65590,25040,25050,20180126,107,107,107,362586,T402,F,0845A,,Q,F,179-24,Union Tpke,,0,408,h1,,Y,0800A,0700P,GY,,2009,,0,43 4,38-Failure to Display Muni Rec,,,
4628784188,MGS284,SC,PAS,12/23/2016,36,SU,FORD,V,0,0,0,0,,0,0,0,,,0116P,,BX,,,NB GRAND CONCOURSE @,E 201ST ST,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8281522859,89841MG,NY,COM,07/14/2016,10,DELV,ISUZU,T,13610,27100,13610,20170630,1,1,1,362532,T105,J,1008A,,NY,F,140,Broadway,,0,408,b,,YYYYYYY,,,WH,,2015,,0,7,10-No Stopping,,,
8037196604,86616MB,NY,COM,8/3/2016,40,VAN,CHEVR,T,34980,19630,13830,88888888,70,70,70,358949,T302,F,1145A,,K,F,392,E 4th St,,0,408,e2,,YYYYYYY,,,WHITE,,2011,,2,01 3,40-Fire Hydrant,,,
8472186465,HJX9984,NY,PAS,12/13/2016,21,4DSD,LINCO,T,52130,69030,94130,20180808,83,83,83,358173,T301,A,1117A,,K,O,352,Irving Ave,,0,408,d1,,Y  Y,1100A,1230A,RD,,2012,,0,11 3,21-No Parking (street clean),,,
8411515576,AN251V,NJ,PAS,11/14/2016,84,DELV,FRUEH,T,45602,10610,10810,88888888,10,10,10,355080,T102,A,0555A,,NY,O,4,Penn Plz,,0,408,k7,,,,,WHITE,,0,,0,C 17,84-Platform lifts in low posit,,,
4627181991,CNA4094,NY,PAS,11/21/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1039A,,QN,,,NB SPRNGFLD BV. 94 A,V- 91 AV,0,1180,B,T,,,,BL,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1410833835,EPLH40,FL,PAS,8/1/2016,20,SUBN,ME/BE,P,0,0,0,0,9,9,9,942103,9,0,1108A,,,F,201,E SOUTH ST,,0,408,F1,,YBBYBBB,1100A,1230P,GRAY,0,0,-,0,,,,,
4623862653,GTT1999,NY,PAS,09/21/2016,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0936A,,BK,,,WB ATLANTIC AVE @ SH,EPHERD AVE,0,1180,B,T,,,,BL,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4624025568,GHV4131,NY,PAS,09/26/2016,36,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,0915A,,QN,,,NB 164TH ST @ 71ST A,VE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8263614235,GZW4168,NY,PAS,11/4/2016,21,SUBN,AUDI,T,70030,61730,58130,20170721,81,81,81,346210,T301,L,1120A,,K,F,114A,Patchen Ave,,0,408,d1,,Y  Y,1100A,1230A,GY,,2010,,0,K 31,21-No Parking (street clean),,,
7500346244,GRA4723,NY,PAS,7/7/2016,70,SUBN,VOLVO,T,56030,80130,79930,20160630,77,77,77,361785,T301,N,1228P,,K,F,600,Lincoln Pl,,0,408,j3,,YYYYYYY,,,SILVE,,2004,,0,09 3,70A-Reg. Sticker Expired (NYS),,,
8041492400,GAC8360,NY,PAS,8/12/2016,70,SUBN,CHEVR,T,35470,15710,11710,20160803,20,20,20,355313,T103,CC,0902A,,NY,F,151,W 85th St,,0,408,j3,,YYYYYYY,,,BK,,2009,,0,44 7,70A-Reg. Sticker Expired (NYS),,,
8487553187,HLE3516,NY,PAS,11/29/2016,21,SUBN,FORD,T,6890,40404,40404,20181031,114,114,114,355272,T401,L,0837A,,Q,O,21-15,22nd St,,0,408,d1,,Y,0830A,1000A,BK,,1999,,0,G 41,21-No Parking (street clean),,,
8429526390,AG31883,PA,PAS,12/1/2016,46,DELV,FRUEH,T,10210,18820,18830,20170588,19,19,19,355325,T103,CC,0912A,,NY,F,1654,3rd Ave,,0,408,F1,,,,,WHITE,,0,,0,22 7,46B-Double Parking (Com-100Ft),,,
8281039619,2346NYP,NJ,PAS,9/1/2016,20,4DSD,VOLKS,T,0,40404,40404,88888888,1,1,1,363467,T105,J,1204P,,NY,F,32,Avenue of the Americ,,0,408,d,,YYYYY,0800A,0700P,SILVE,,0,,0,11,20A-No Parking (Non-COM),,,
4626234586,HBU3391,NY,PAS,11/2/2016,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0805A,,BK,,,EB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5093670807,FXM2413,NY,PAS,09/27/2016,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,1258P,,ST,,,VICTORY BLVD (W/B) @,MORANI ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5093468721,AX7310,NY,PSD,09/15/2016,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0445P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BK,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
4625980252,PBV5203,NC,PAS,10/28/2016,36,4S,ME/BE,V,0,0,0,0,,0,0,0,,,0957A,,QN,,,NB UTOPIA PKWY @ 17T,H AVE,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8034249099,T631144C,NY,OMT,09/26/2016,46,4DSD,TOYOT,T,11420,27030,27060,20170331,48,48,48,361794,T201,R,1115A,,BX,F,2032,Bathgate Ave,,0,408,f1,,,,,WH,,2007,,0,43 2,46A-Double Parking (Non-COM),,,
4627272819,T664908C,NY,OMT,11/23/2016,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0812A,,BK,,,SB BAY PKWY @ 60TH S,T,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8341045035,FJZ2516,NY,PAS,10/18/2016,20,SUBN,ACURA,T,81330,5280,40930,20170513,84,84,84,356519,T301,D,1129A,,K,O,524,State St,,0,408,d,,YYYYY,0700A,0700P,BK,,2014,,0,05 3,20A-No Parking (Non-COM),,,
8380504501,GWM7486,NY,PAS,07/28/2016,20,4DSD,JAGUA,T,10020,27810,27840,20170413,52,52,52,361894,T201,P,0136P,,BX,F,3168,Bainbridge Ave,,0,408,d,,Y,0700A,0700P,BK,,0,,0,31 2,20A-No Parking (Non-COM),,,
1412595101,GNW1972,NY,PAS,09/20/2016,21,SDN,CARAV,S,10830,6480,6580,20180317,62,62,0,902992,KS11,0,1145A,,K,F,1440,85 ST,,0,408,D1,,BYBBBBB,1130A,0100P,SILVE,0,2007,-,0,,,,,
7659114517,XBGV27,NJ,PAS,11/17/2016,14,DELV,FRUEH,T,18690,24890,10210,88880088,19,19,19,364009,T103,P,0406P,,NY,F,162,E 85th St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,04 7,14-No Standing,,,
7164761437,HGZ3747,NY,PAS,10/28/2016,40,SUBN,HONDA,T,42420,33102,50485,20180508,122,122,122,359289,T303,M,1031A,,R,F,233,Pacific Ave,,0,408,e2,,YYYYYYY,,,BL,,2016,,2,A-AM,40-Fire Hydrant,,,
7077479122,63542JM,NY,COM,07/15/2016,47,VAN,GMC,T,34550,10610,10810,88888888,14,14,14,363029,T106,J,0117P,,NY,O,250,W 39th St,,0,408,l2,,Y,0700A,0700P,BROWN,,1990,,0,78 6,47-Double PKG-Midtown,,,
8392522461,HEK1544,NY,PAS,08/19/2016,21,SUBN,NISSA,T,25330,29530,53030,20180324,83,83,83,347663,T301,M,0831A,,K,F,473,Central Ave,,0,408,d1,,Y  Y,0800A,0930A,BK,,2007,,0,J 31,21-No Parking (street clean),,,
8360507314,EPFR42,FL,PAS,07/26/2016,21,SUBN,TOYOT,T,19090,7090,7240,20161188,115,115,115,359624,T401,A,1205P,,Q,O,24-30,98th St,,0,408,d1,,Y,1130A,0100P,GREY,,0,,0,20-A,21-No Parking (street clean),,,
8470864713,T680080C,NY,OMT,10/20/2016,20,4DSD,TOYOT,T,22120,74360,48220,20170731,44,44,44,361055,Bron,R,0115P,,BX,F,1401,Cromwell Ave,,0,408,d,,YYYYYYY,,,GY,,2011,,0,50 2,20A-No Parking (Non-COM),,,
7813981900,FXP7243,NY,PAS,10/19/2016,21,SUBN,HONDA,T,37630,0,0,20180418,34,34,34,351239,T103,B,1003A,,NY,I,S,W 204th St,10ft W/of 9th Ave,0,408,d1,,Y,0930A,1100A,GY,,2002,,0,CC6,21-No Parking (street clean),,,
1412387061,789695N,NJ,PAS,8/1/2016,46,SUBN,ME/BE,P,37626,10910,11010,0,34,34,34,954692,34,0,0232A,,NY,F,421,W 202 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
7652399476,CUW7001,NY,PAS,09/24/2016,46,4DSD,INFIN,T,9880,5780,5880,20180303,68,68,68,351343,T302,L,0154P,,K,O,709,66th St,,0,408,f1,,,,,GY,,2004,,0,E 32,46A-Double Parking (Non-COM),,,
8052027986,GHL2402,NY,PAS,11/26/2016,20,SUBN,FORD,T,36110,10410,24690,20170620,28,28,28,330881,T103,X,0837A,,NY,F,24,W 117th St,,0,408,d,,Y,0800A,0700P,BK,,2013,,0,I 77,20A-No Parking (Non-COM),,,
5094265623,BHK2650,NY,PAS,11/10/2016,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0944A,,QN,,,NORTHERN BLVD (E/B),@ MARATHON PKWY,0,1111,D,T,,,,GL,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
8290013413,GPW1090,NY,PAS,7/9/2016,71,4DSD,HONDA,T,34290,13610,10510,20180421,13,13,13,361319,T102,F,0939A,,NY,F,35,W 26th St,,0,408,j6,,YYYYYYY,,,BK,,2011,,0,20 6,71A-Insp Sticker Expired (NYS),,,
1410836253,16059TC,NY,TRC,08/16/2016,46,DELV,KENWO,P,10110,17090,17110,20170228,9,9,9,961117,9,0,0935A,,NY,F,88,2 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
8332536856,7FTV851,CA,PAS,10/22/2016,20,4DSD,MITSU,T,17230,12210,12310,20170188,9,9,9,359606,Manh,N,0448P,,NY,F,650,E 12th St,,0,408,d,,Y,0800A,0600P,BLACK,,0,,0,95 1,20A-No Parking (Non-COM),,,
8043245230,GTC3285,NY,PAS,08/29/2016,21,4DSD,TOYOT,T,7240,19190,19290,20170208,115,115,115,349562,T401,M,1139A,,Q,O,99-14,25th Ave,,0,408,d1,,Y,1130A,0100P,BK,,1997,,0,P 41,21-No Parking (street clean),,,
8201033358,HLM6855,NY,PAS,10/27/2016,38,4DSD,KIA,T,58590,0,0,20161108,109,109,109,362541,T401,R,1207P,,Q,I,E,Parsons Blvd,20ft N/of Northern B,0,408,h1,,Y,0830A,0700P,SILVE,,2017,,0,07 4,38-Failure to Display Muni Rec,,,
7497384790,GDN1722,NY,PAS,09/28/2016,21,SUBN,HONDA,T,14340,38690,56490,20170221,104,104,104,363525,T402,C,0849A,,Q,O,71-67,68th Pl,,0,408,d1,,Y,0830A,1000A,BK,,2015,,0,28 4,21-No Parking (street clean),,,
4626822757,U82GSR,NJ,PAS,11/15/2016,36,4WD,JEEP,V,0,0,0,0,,0,0,0,,,0455P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4624111175,DKW4950,NY,PAS,09/27/2016,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0738A,,QN,,,EB UNION TRPK @ CROS,S ISLAND PKWY,0,1180,B,T,,,,BK,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8299525597,GGM9055,NY,PAS,10/27/2016,74,SUBN,FORD,T,54050,35230,28830,20170606,61,61,61,363929,T302,P,0356P,,K,F,929,Kings Hwy,,0,408,j2,,,,,WH,,2017,,0,04 3,74A-Improperly Displayed Plate,,,
1417546256,HGU5925,NY,PAS,12/2/2016,21,SDN,JEEP,S,38920,44020,74830,20180411,52,52,0,922444,0BXW,0,1144A,,BX,F,2661,HEATH AVE,,0,408,D1,,BBBBYBB,1100A,0100P,WHITE,0,2010,-,0,,,,,
8419502560,37693JP,NY,COM,08/31/2016,14,DELV,GMC,T,34870,0,0,88888888,18,18,18,363941,T102,K,0240P,,NY,I,S,W 55th St,5ft E/of 9th Ave,0,408,c,,YYYYYYY,,,BROWN,,1988,,0,41 6,14-No Standing,,,
1413688263,12342MG,NY,COM,07/25/2016,46,VAN,FRUEH,P,23740,8590,57790,20161031,109,109,109,932677,109,0,0438P,,Q,F,35-35,156 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2015,-,0,,,,,
8396502171,HHB9698,NY,PAS,9/9/2016,38,4DSD,CADIL,T,64730,9330,9380,20180705,66,66,66,363060,T302,P,1231P,,K,F,5503,New Utrecht Ave,,0,408,h1,,YYYYY,0800A,0700P,BK,,2014,,0,01 3,38-Failure to Display Muni Rec,,,
8034794806,GUV7658,NY,PAS,11/22/2016,16,4DSD,BUICK,T,76950,59720,55720,20170204,43,43,43,358563,T202,S,0828A,,BX,F,2026,Westchester Ave,,0,408,k2,,YYYYY,0700A,0400P,BL,,1998,,0,A 22,16A-No Std (Com Veh) Non-COM,,,
7034222794,GHN2285,NY,PAS,8/10/2016,17,SUBN,HYUND,T,9080,6680,6780,20170617,66,66,66,363459,T302,D,1222P,,K,F,1603,50th St,,0,408,c4,,YYYYY,0800A,0500P,BK,,2005,,0,01 3,17-No Stand (exc auth veh),,,
7995493009,60762MG,NY,COM,09/26/2016,14,DELV,NS/OT,T,18710,10210,10110,20170101,19,19,19,358662,T103,D,1210P,,NY,F,244,E 86th St,,0,408,c,,YYYYYYY,,,WHITE,,2015,,0,12 7,14-No Standing,,,
8465000992,HCZ4822,NY,PAS,09/20/2016,71,SUBN,FORD,T,53890,21040,21140,20180315,106,106,106,363519,T402,C,0742A,,Q,O,117-01,Linden Blvd,,0,408,j6,,YYYYYYY,,,BK,,0,,0,37 4,71A-Insp Sticker Expired (NYS),,,
1384616240,HHB9560,NY,PAS,10/14/2016,21,SDN,NISSA,S,45720,522,39595,20180804,109,109,0,527627,QEBO,0,0137A,,Q,F,131-21,FOWLER AVENUE,,0,408,D1,,BBBBYBB,1200A,0300A,WHITE,0,2013,-,0,,,,,
7059920250,58178JX,NY,COM,09/22/2016,71,SUBN,AUDI,T,34570,10610,10810,20180630,14,14,14,363527,T102,M,1106A,,NY,O,202,W 40th St,,0,408,j6,,YYYYYYY,,,BL,,2015,,0,99 6,71A-Insp Sticker Expired (NYS),,,
8225522047,HFG8506,NY,PAS,07/22/2016,71,SUBN,TOYOT,T,33990,57970,60790,20180601,100,100,100,364028,T402,T,0300P,,Q,O,143,Beach 116th St,,0,408,j6,,YYYYYYY,,,RD,,2008,,0,41 4,71A-Insp Sticker Expired (NYS),,,
4626071582,HDU2379,NY,PAS,10/31/2016,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0935A,,QN,,,WB HILLSIDE AVE @ 13,6TH ST,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5094042397,GNX4989,NY,PAS,10/25/2016,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,1123A,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,GY,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
7496054010,HGV6312,NY,PAS,9/6/2016,20,4DSD,TOYOT,T,13540,52390,23640,20180513,107,107,107,333255,T740,G,0310P,,Q,F,154-29,65th Ave,,0,408,d,,YYYYYYY,,,GY,,2012,,0,02 6,20A-No Parking (Non-COM),,,
1413002092,BLANKPLATE,99,999,09/21/2016,74,SDN,CHEVR,P,19490,10780,10480,0,25,25,25,958033,25,0,0930A,,NY,F,324,E 127 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,
1418306083,61145MC,NY,COM,12/9/2016,14,VAN,CHEVR,P,21520,26160,26190,0,40,40,40,952829,40,0,1228P,,BX,F,579,COURTLANDT AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1373860054,DZG9732,NY,PAS,11/30/2016,68,P-U,DODGE,X,17580,83630,13430,20170210,60,60,985,100366,985,0,0220A,,K,O,3007,BEACH 40 ST,,0,408,A1,,BBBBBBB,0100A,0600A,GRAY,0,2005,-,0,,,,,
8481901039,T61FEM,NJ,PAS,12/10/2016,31,4DSD,DODGE,T,10810,34510,34530,19880088,14,14,14,358214,T106,I,1056A,,NY,F,550,8th Ave,,0,408,l3,,Y,0700A,0700P,BLACK,,0,,0,04 6,31-No Stand (Com. Mtr. Zone),,,
4622972487,HEJ5803,NY,PAS,08/17/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1254P,,QN,,,NB SPRINGFELD BV. ME,RRICK BV- 193 ST,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5093660164,AJH3534,NY,PAS,09/26/2016,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0300P,,BK,,,OCEAN PKWY (N/B) @ A,VE X,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
1413229566,49966JG,NY,COM,8/10/2016,14,VAN,MERCU,P,16310,27190,31890,0,7,7,7,927636,7,0,1130A,,NY,F,138,DELANCEY ST,,0,408,D,,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,,,,,
